family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,overall,1200,292.0,231.0,0.24333333333333335,0.1925,0.050833333333333335,131,70,999,0.028333333333333332,0.07416666666666667,2000,20260818
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,overall,1200,723.5,704.5,0.6029166666666667,0.5870833333333333,0.015833333333333335,147,109,944,0.0020833333333333333,0.027916666666666666,2000,20260819
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,overall,1200,1655.0872164407258,1153.3687342613846,1.3792393470339381,0.9611406118844872,0.41809873514945084,865,320,15,0.36656702745266795,0.4673628516604547,2000,20260820
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,color,200,62.0,49.0,0.31,0.245,0.065,37,24,139,-0.01,0.14,2000,20260821
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,color,200,131.0,123.0,0.655,0.615,0.04,40,24,136,0.0,0.0775,2000,20260822
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,color,200,204.87499874830246,126.34375637769699,1.0243749937415123,0.631718781888485,0.39265621185302735,192,8,0,0.3349999605119228,0.4514062203466892,2000,20260823
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,coordinate,200,19.0,11.0,0.095,0.055,0.04,16,8,176,-0.005,0.09,2000,20260824
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,coordinate,200,109.5,105.5,0.5475,0.5275,0.02,16,8,176,-0.0025,0.045,2000,20260825
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,coordinate,200,22.85879123210907,12.90797108411789,0.11429395616054534,0.06453985542058945,0.049754100739955905,138,53,9,0.037105411887168885,0.06251144587993622,2000,20260826
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,count,200,0.0,24.0,0.0,0.12,-0.12,0,24,176,-0.165,-0.075,2000,20260827
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,count,200,78.0,103.0,0.39,0.515,-0.125,12,62,126,-0.1625,-0.085,2000,20260828
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,count,200,-35.937503308057785,7.875000238418579,-0.17968751654028892,0.0393750011920929,-0.21906251773238183,76,118,6,-0.29671876288950444,-0.14218752831220627,2000,20260829
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,ocr,200,35.0,29.0,0.175,0.145,0.03,14,8,178,-0.015,0.075,2000,20260830
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,ocr,200,117.0,114.0,0.585,0.57,0.015,15,9,176,-0.0075,0.04,2000,20260831
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,ocr,200,120.56174906776066,81.59030634108044,0.6028087453388032,0.40795153170540216,0.19485721363340106,159,41,0,0.16500344984872,0.22688289209774568,2000,20260832
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,shape,200,176.0,118.0,0.88,0.59,0.29,64,6,130,0.22,0.365,2000,20260833
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,shape,200,188.0,159.0,0.94,0.795,0.145,64,6,130,0.105,0.18,2000,20260834
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,shape,200,1272.4531265958212,893.5000057881698,6.362265632979106,4.467500028940849,1.8947656040382572,200,0,0,1.7635937394271606,2.024218735464383,2000,20260835
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260836
